u_puuid,v_puuid,games,wins,first_ts,last_ts,winrate
Dbj4JlQMFYDE3zkRTdVvrzOOYzfs1U9VEkPnVZizEEHWvTBzPWpYAAfvE6MDWx62D4mwMJQZMoZG4g,QKux-zyR491-B-6UYw785RtKUWWQ-3EzEPebzCs2V7dDibT7wWdVpyuPmlFOKwUuiIj8akwLgt7rsg,1,1,1770499007225,1770499007225,1.0
Dbj4JlQMFYDE3zkRTdVvrzOOYzfs1U9VEkPnVZizEEHWvTBzPWpYAAfvE6MDWx62D4mwMJQZMoZG4g,Zqlqbm5k-GkP77LOe21yNKuN6F5XtqOf4c5CT8zD4MTavYCwJgkhVimmXttm3y-vJnepIQubEifuSw,1,1,1770499007225,1770499007225,1.0
Dbj4JlQMFYDE3zkRTdVvrzOOYzfs1U9VEkPnVZizEEHWvTBzPWpYAAfvE6MDWx62D4mwMJQZMoZG4g,to4aPnUNY_FIBB2YE0Gc6Dxl1m9BlqopOD9-k10TYwzg8sKdwqUn0LlV_UWTp2Ss-uDoFofAQ-jEwQ,1,1,1770499007225,1770499007225,1.0
DcKzmfSrsjE0bsKDU_Bmy3siOIE3K0nnx4XU6fc3OnbpLTvUYGEtZo0kyPqanBBnRA78y2mPy7TFrQ,Hv7y8z7Vf7f4wRdfwik7s5NoLWuxZAw1Q6hCf7TiWnsW3OVP5jTFLIa19h8fRn_1mdkgNtWCfZWCgQ,1,0,1770613979863,1770613979863,0.0
DcKzmfSrsjE0bsKDU_Bmy3siOIE3K0nnx4XU6fc3OnbpLTvUYGEtZo0kyPqanBBnRA78y2mPy7TFrQ,m_Eke_DLJCkvP0gGiU7rATsyfjoFoJtaVydeNrQPlm3Ji_z5fGkEWkUnEEgOpk2vQV7HEZqVMAiUcA,1,0,1770613979863,1770613979863,0.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,N-YJICSj8wz47N8rMjAx0K5xEsDMZaXPHLfxZzvRIHcH8sfs861j3GqY5h05AwUDzBsX6DB15n0ADg,1,1,1770525846290,1770525846290,1.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,RoEQlVIRygYhSwNBDlBXemKYGjMgy4_S2d9pVtATOZqvONINlS4m7fGYIam8PiGl4BGXM-hVFiQ8fA,1,0,1770528128949,1770528128949,0.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,TrosQXB7MZ9o62Sue6UINdeCf8e5WBgX5Oxa2BndtCd185dK9RBpKy0SECuSMC_Eb2p_3hA16MuDtw,1,0,1770528128949,1770528128949,0.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,flH_8wnENusb3hKkfUBtgO3BUPrb3xypimA_LWiydRQlJi8ipMyEUq4nTEyt9cfmUuIVnzAI_ylrxQ,1,1,1770525846290,1770525846290,1.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,kfHdwIsK1eCiV8oO7B9xDPYVNLLadTwPUNQTwDDWT5n1iZfO-uX2Z7QB_Tn6wo2bgEJPpkSqoWTOEA,1,1,1770525846290,1770525846290,1.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,lG3_BbTQHyhXMlwP-DVYwfqcMGbxDiQCh2LJo0-f6yp789ItnT_ibgrRKqyqppyv3kCkalgL20-Hjg,1,0,1770528128949,1770528128949,0.0
Dg_0kusRWSeBPb1j2ifQQpL8Q5oAM9YJPJOEtp6DmXWsSHGeQRRnHBYoYl7-SOKZtTL_znLvUqFcmQ,vxCg-ZkniNWkdGcbhIdB79xV9h4d0MP-LUTaEy1Z2NRWl8CTt_H0cGGlIdVf7cxVl0NR3D4o6DplXw,1,1,1770525846290,1770525846290,1.0
Dgaa2BpQ-kGvoSqbrL5oHRODkTYGcw7Hvz_NQdR63g1nPGeJ7KhV61X188SF8URIJ2qlj2aMMHwVuw,VXOyBvhd2WC8jB6FDquN0PkRsmY4AasCl8jQjeIcHg35igufDZ_uQJacnA6IHCLGleMjbGmL800mcQ,1,1,1770536880235,1770536880235,1.0
Dgaa2BpQ-kGvoSqbrL5oHRODkTYGcw7Hvz_NQdR63g1nPGeJ7KhV61X188SF8URIJ2qlj2aMMHwVuw,ZlzEaZ1J4t5Bihp26uz_7jdnMwaTZjiQ0p93znVTbroLEW0JGdWWUCkvBxXqsQo79O0b9toY-wTPzg,1,1,1770536880235,1770536880235,1.0
Dgaa2BpQ-kGvoSqbrL5oHRODkTYGcw7Hvz_NQdR63g1nPGeJ7KhV61X188SF8URIJ2qlj2aMMHwVuw,dU9t6UNkHz77702gCQlVksjXbNfLPR75ZxSa8FLGzeTGhfEhxRE4a39aVZx1CODQ2hyy7YnlUt8t8w,1,1,1770536880235,1770536880235,1.0
Dgaa2BpQ-kGvoSqbrL5oHRODkTYGcw7Hvz_NQdR63g1nPGeJ7KhV61X188SF8URIJ2qlj2aMMHwVuw,tXxwxYvq38pN1v4_wYrm3Z03bUaYcpLFJkFjDJhL0oO91R-KqQcxOoxqsqfRJKop963IZ_yTiNJ-Lg,1,1,1770536880235,1770536880235,1.0
DjTSLCHz0PT9c16OP20SU209o5SXWwu2jEUd2lUCL__mX4RCDRNOvthIkpK0ukefmXIX8r_ZkfA3lw,ir8OWqGeWsrA7LXIYonJh5NvHZnV45Q84CCF0sa1pl9B2-ftr-jQjnd0j7CFeWeVy0A-iFWMoWOxUw,1,0,1770269145177,1770269145177,0.0
DjTSLCHz0PT9c16OP20SU209o5SXWwu2jEUd2lUCL__mX4RCDRNOvthIkpK0ukefmXIX8r_ZkfA3lw,mXC8nyCsu_onpVAV8MrUlCLce-y3aYciNS8VMlJ0kLK_x94ntc5xZn-kJNeJJnnR3sorDIELxmsF0g,1,0,1770269145177,1770269145177,0.0
DjbSy19SHVLS3g9q9gMNw9CTfr92DAfpprc33RD8fvO2LgFFKbmsyXifIpQeulasllOWllOqgpw4Ow,Rb5LLeK1hUvbLEdHlzmdjIIxRUxctkdgu9c_VKSn2bdQFE2sFaHkGtBQ8D7y2aUQZDfMZZFEv-Wheg,1,1,1769324960375,1769324960375,1.0
DjbSy19SHVLS3g9q9gMNw9CTfr92DAfpprc33RD8fvO2LgFFKbmsyXifIpQeulasllOWllOqgpw4Ow,mT14lA7PcGAKyPxvB38fL6aC8AwQ1LKP0Z1_nNL1s6r6vCiTQqndE1c1zlQn5n8swApZAz6lDIusyw,1,1,1769324960375,1769324960375,1.0
DjbSy19SHVLS3g9q9gMNw9CTfr92DAfpprc33RD8fvO2LgFFKbmsyXifIpQeulasllOWllOqgpw4Ow,nUms8ktBWJqG7ZKkYDgA5iGCpGLczw9ABgr_5rHMEm4xljv5NV1ZAlm07-xDrRx-aXS1ybxWx3Rusw,1,1,1769324960375,1769324960375,1.0
DkgyZ10g5Qx8MYZdlJjGtgXGGHvaXcwDQ8-7_3c-SApL07PP4K3YKhFn3cTXF5gf_3fI29u0nPMlng,Uw9bm5F4-bSKqglAwP3uiypsLAxqwnBM0XjL0TRurO-2i0nCU6PYrqs6AXqBYZU7zvLXfSG7NhI-_Q,1,0,1770597382973,1770597382973,0.0
DkgyZ10g5Qx8MYZdlJjGtgXGGHvaXcwDQ8-7_3c-SApL07PP4K3YKhFn3cTXF5gf_3fI29u0nPMlng,_wmT1cyD9skNW67CTlNH9jkWfv4dCcBumNNDc4Fwa-hetvC7XXzwM4P1NPPI8twtfkQdbBWHX5FBzw,1,0,1770597382973,1770597382973,0.0
DkgyZ10g5Qx8MYZdlJjGtgXGGHvaXcwDQ8-7_3c-SApL07PP4K3YKhFn3cTXF5gf_3fI29u0nPMlng,df4JYaVAFwIbAu7wqFUP0etAz4WvfmvI87vEcoSrAZNDkZ0C5QaaAr8Lw9Vp8HNbLyD5-hDNmXTPBw,1,0,1770597382973,1770597382973,0.0
DkgyZ10g5Qx8MYZdlJjGtgXGGHvaXcwDQ8-7_3c-SApL07PP4K3YKhFn3cTXF5gf_3fI29u0nPMlng,iCS2PSh4JGdJNDfKJFjcOAN44RODnhYjGCcPVn_aB5C1KnQ6pUBkRkDga06Kdpar2lWBOpsylA0hlQ,1,0,1770597382973,1770597382973,0.0
DmKLxo5ZA4r7qNk1STU_q9zglcnXhsFfXMz0psBwnVSf9vS9eFnQJo0dBcuMWJIIihaNS75-qh1SWw,cRvlZtKmlI1BHbOtf-R4pF93REFrNY3vUYDM8IXO00zBj5HSUaJuhetU2UnTVCvCE_9Rjz58qs1ajw,1,1,1770593051948,1770593051948,1.0
DmKLxo5ZA4r7qNk1STU_q9zglcnXhsFfXMz0psBwnVSf9vS9eFnQJo0dBcuMWJIIihaNS75-qh1SWw,pp2QKiAX8ZqX9dLW3xe5I5UCOPrE3_tdFRXSNA5Py7Dxv8DfGtPDKqVwKWBq-iqFMFV6hQB8gTB6BA,1,1,1770593051948,1770593051948,1.0
DmKLxo5ZA4r7qNk1STU_q9zglcnXhsFfXMz0psBwnVSf9vS9eFnQJo0dBcuMWJIIihaNS75-qh1SWw,xKTUlkYJPY4bRm2FccKuFTMxC6okS8FiyfnnGTYGuVfEiSh45sSdEb7F_CTRuoC2ZdjT1b1VpRc3Ew,1,1,1770593051948,1770593051948,1.0
DmKLxo5ZA4r7qNk1STU_q9zglcnXhsFfXMz0psBwnVSf9vS9eFnQJo0dBcuMWJIIihaNS75-qh1SWw,ymDKXChOlbdPSqTmlrFuUR6Qs68wwUK9MWnXqWqODFDq00yzTAbASKroqCzsYrqEzKYBf2YOi9Ufww,1,1,1770593051948,1770593051948,1.0
DnGYHe2GeF1_qPuyM7_91TJnc__1Ud6YwuYqAtyDCy-3-XV5BwODe9TPigKWBVhIIuysS4WbIBSSRQ,Hv7y8z7Vf7f4wRdfwik7s5NoLWuxZAw1Q6hCf7TiWnsW3OVP5jTFLIa19h8fRn_1mdkgNtWCfZWCgQ,1,1,1770592725160,1770592725160,1.0
DnGYHe2GeF1_qPuyM7_91TJnc__1Ud6YwuYqAtyDCy-3-XV5BwODe9TPigKWBVhIIuysS4WbIBSSRQ,UZwemVySvEP726ZG89bF6Yd3K1Ki6qBt9bICPHBtQ0QV3N1UEPcfRVDBuwsl26ETZZ2IB9gg3cHxnQ,1,1,1770592725160,1770592725160,1.0
DnGYHe2GeF1_qPuyM7_91TJnc__1Ud6YwuYqAtyDCy-3-XV5BwODe9TPigKWBVhIIuysS4WbIBSSRQ,aX-PXekZL7JSry8E4Re46QZe3CULBgVGjGLoOz1AEn-n9zYHEdxgSRYa1DBzSUVnwTO1-77rb8djXA,1,1,1770592725160,1770592725160,1.0
DptFZISCMHieLmjKPyJuCLzjVIsHbct-Um_e9wzNdQCtpVfVQI8ecNf1cn6S8xOfrjlpnfMliFZZDg,OVyH0EGFreRrYLHpdCL_Amxxto0UotXIDNI8UW67-iI4A5SXWW--sg6fBNekqoyFMKO3nHcwk-FbLA,1,0,1770624592338,1770624592338,0.0
DptFZISCMHieLmjKPyJuCLzjVIsHbct-Um_e9wzNdQCtpVfVQI8ecNf1cn6S8xOfrjlpnfMliFZZDg,Ypx8nk7ZK-gu0tfQp8CiHs7IZb_Zs0fkS4YYwFvwWCxwQ7OBoskhS_VLb1tWADfMv40rcE4oUfLWkw,1,0,1770624592338,1770624592338,0.0
DptFZISCMHieLmjKPyJuCLzjVIsHbct-Um_e9wzNdQCtpVfVQI8ecNf1cn6S8xOfrjlpnfMliFZZDg,ecOwLZ3J96waaUy0Pr5UJLILGpsibybU30P6IEhxyCLj283Haw3WG4b-4mnipdtQ1CFNIF0oq79ISA,1,0,1770624592338,1770624592338,0.0
DrPT75doGrItKutyTdGhv6v1cPQI0sc8Ftrsjg5bRNPxye8g7jPkug9YfoumDPH2zHxmn4LHyC0SgA,Q0kChUFdcp48ZwuvO8Am_8OoEd83e3G-jHpdFMDeQf1t54G-tBl6e22Rhz6XGNo1ZZQaAazZFPOclw,1,1,1770661324760,1770661324760,1.0
DrPT75doGrItKutyTdGhv6v1cPQI0sc8Ftrsjg5bRNPxye8g7jPkug9YfoumDPH2zHxmn4LHyC0SgA,S1fxpbwTTR1F-OrW_YdazvvEVBjKlx3xATWM5U67uDbTRHM6MI-a_wY1xrsS5IWO80rVKnF-_y1lMA,1,1,1770661324760,1770661324760,1.0
DrkZruuEgzR067FVfq2X5yiT0z1wPs7F_fhmgAkZy5zA0Iu9-snRYhgLxPohO2N4rTPKVdroLUo7pg,GEj__p1FDxX5MzB1-N9HFawXyUP_i5dzj6Pa5b8gJgcbxzoM9ScEwlzQOAONUst5Eagjw7b_RNICNg,1,1,1770594114407,1770594114407,1.0
DrkZruuEgzR067FVfq2X5yiT0z1wPs7F_fhmgAkZy5zA0Iu9-snRYhgLxPohO2N4rTPKVdroLUo7pg,ycPQDbyFOm9s3ck6e8Aoluj9sCzwNer4Nxr6ocFhwRG_ryy-Zd-QK9hk2ujwKsRSHlj4B2oZLN_Gng,1,1,1770594114407,1770594114407,1.0
DrkZruuEgzR067FVfq2X5yiT0z1wPs7F_fhmgAkZy5zA0Iu9-snRYhgLxPohO2N4rTPKVdroLUo7pg,ychtT1K7qzVlQPxgCuvnHZwpir2Vo0T6pSu7CP-dvvyTzfS4ApjzTFhE8s39ZGMEwzfDx7MEdv2ipw,1,1,1770594114407,1770594114407,1.0
Dswf6lPpTa1JaNVq-CMIKAqh_0sheyl1GI6QCd9o2707eAkO9J8wSwwzJLkS75TCCjK0K24whfcfxg,aTsqCInnvZdkBnP3x96Lu4ChpkSLRkvyCY5jtghf29SVWkX2owHARTU-btXmXJ7XwXPerutGqGN-1w,1,1,1770435398695,1770435398695,1.0
Dswf6lPpTa1JaNVq-CMIKAqh_0sheyl1GI6QCd9o2707eAkO9J8wSwwzJLkS75TCCjK0K24whfcfxg,qYwa-MkzsNBtvA2OsvIlJ0VMzUZprtn0atNw1dUwDny66yHjdDHWtbE6tw6sP41hrUFDdXDsleu1_g,1,1,1770435398695,1770435398695,1.0
DvkSPQcZ1tqSa3VNc1sR54kqGEHgRBuWWy5yq9QwHzun2h7t0Gdo0BqVpyO1I8v0KmWaF2MiCwCtaQ,XdzLI-oDSol4geviA2e2BZuiALlTjIhK1xB6RhC6Ghih4paKuXEygGo_2O_ZFtKePTEguEUs2J0_nw,1,1,1770522499376,1770522499376,1.0
DvkSPQcZ1tqSa3VNc1sR54kqGEHgRBuWWy5yq9QwHzun2h7t0Gdo0BqVpyO1I8v0KmWaF2MiCwCtaQ,Zqlqbm5k-GkP77LOe21yNKuN6F5XtqOf4c5CT8zD4MTavYCwJgkhVimmXttm3y-vJnepIQubEifuSw,1,1,1770522499376,1770522499376,1.0
DvkSPQcZ1tqSa3VNc1sR54kqGEHgRBuWWy5yq9QwHzun2h7t0Gdo0BqVpyO1I8v0KmWaF2MiCwCtaQ,wRgCz8YUuJ77p-s9M2RMJ7y1XTuzGENBJUUt70zev8-cFm4Hisju006Bt5S7dDYcPTZFgNFG3mF9eQ,1,1,1770522499376,1770522499376,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,Q9wAx2HJIa2bEVdjxsS1i8I9VbzXqcIY8aUknN3h-VyrSZmNxXFms4rH4jsJJJR_B-3sgYTPuevDxg,1,1,1770605361433,1770605361433,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,ReYAquf2rOewL4a1pGv7U-3a9IJI5oGKWyMcMCmcLEyt4471kDrO6Wdmf6pvABOZe3Z6n5MbmgH30g,1,1,1770605361433,1770605361433,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,U-CO-JyD2JPnSNhgI5fU3C_NdfNpUmfLYx2bphkz0qItVpXjaTxVg5kXhGP-UxD5tS3-VaKPWw1b2g,1,1,1770605361433,1770605361433,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,WlC-1AYr9WOvDf1yh4m5rYEDnm5-W4Ua0BHq3c1Gzv8PnDxUZ8Mfrj1ZsnpzvB_SEKjemcf7pXFIpg,1,1,1769961846428,1769961846428,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,YPR3N8CnTvKtJpgqFfmUEu2KiRiw8s0E9saVTxHbQz5ANSK5QAKwkfwdLf5usxBe3OchYDCyeMbOqA,1,1,1769961846428,1769961846428,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,oub5IHycOBfNzp1rJnHYCRQX8kWrK4PNZQ5pnKFmkR3b6iaOAyQMfXM0Q6burMfjs46gk1-4wbKTqg,1,1,1770605361433,1770605361433,1.0
Dxduj22_hF85_jLWxnc0qy8ldwtUSkCfA69HywJArPtWyruMVOrOK3rLttfa6KVIYILYiKaHlvRWXQ,thoi56s2wjug66XzuaOgoOrk7HDW08uvwAIT87H13H_6BAbirItN_hqUGt9LjtEUqwVzMaIVQOOFmA,1,1,1769961846428,1769961846428,1.0
DxifOQ-Jv4pNaqg6x73e_LWRTVUh5mXm-g_sL4WX1AmZUJXR5gpB_LTS7FJ_ttqCW9KYM4IoA1DlkA,F18oPG8V2Gg0WhWFbxcsq_plfvnbihekdnEJy-SR3xf2Rq_3ru9niufCVirUdoL6jCQqmwe3RpkeNA,1,0,1770535639133,1770535639133,0.0
DxifOQ-Jv4pNaqg6x73e_LWRTVUh5mXm-g_sL4WX1AmZUJXR5gpB_LTS7FJ_ttqCW9KYM4IoA1DlkA,M6fuUPQGcY6rNatjt3dSsugmj26o38J6deOSUm1k1EgDs1M7gEOOt2OMBFgc5_xvb8RnzbYj4Y8ItQ,1,0,1770535639133,1770535639133,0.0
DxifOQ-Jv4pNaqg6x73e_LWRTVUh5mXm-g_sL4WX1AmZUJXR5gpB_LTS7FJ_ttqCW9KYM4IoA1DlkA,fAOQYlz70bWbBd7rKZ6r4cxpV63H82kcsB7EP6Eqok88PIxpahjF0nlBTJdoQqeDyQ4V6PTSB3x5bA,1,0,1770535639133,1770535639133,0.0
DxifOQ-Jv4pNaqg6x73e_LWRTVUh5mXm-g_sL4WX1AmZUJXR5gpB_LTS7FJ_ttqCW9KYM4IoA1DlkA,mFhvj9SQ7M-tDJzKkjFw9JMqHY1FCoCEme9MJihMweijgVy7gmIJcIHBJB-RTkWOgBGssiNoZCMKKA,1,0,1770535639133,1770535639133,0.0
Dy7dl9QANBJsPTAHJx0Zhwx0erekF4t-vr7sCk08SnaJptJ05zdXJsZkSK2m03jtVWFxa68y6dOjaA,JgdAbbUZVBEXhNcF06LURCHVevwinNPemXqYs1VkgE1TKnmqqaS3uN5R5Nef6yhznn04SNHw3DDquQ,1,1,1770590630636,1770590630636,1.0
Dy7dl9QANBJsPTAHJx0Zhwx0erekF4t-vr7sCk08SnaJptJ05zdXJsZkSK2m03jtVWFxa68y6dOjaA,YtaBkvlu6QPiR22o4wuVUtX_6QYzei1EMQ-VZwmZXe0W4-qm-UoDMocqx3DDBCvqOiy5WHhtgQDnCA,1,1,1770590630636,1770590630636,1.0
Dy7dl9QANBJsPTAHJx0Zhwx0erekF4t-vr7sCk08SnaJptJ05zdXJsZkSK2m03jtVWFxa68y6dOjaA,jb3h8WuhHKOL80l_hN7vD-ANPSKjzG9muoVTm8P6zF-6SyOwDOIhNQQKbET37hNz8z9lQMnQEdvuAw,1,1,1770590630636,1770590630636,1.0
Dy7dl9QANBJsPTAHJx0Zhwx0erekF4t-vr7sCk08SnaJptJ05zdXJsZkSK2m03jtVWFxa68y6dOjaA,yNGUA-EjLtGf-HLfvt36oJ3qlL9GnDKcxZC0N-PhJjVHesB663AEelVnHjvdo8P2j5-YS4rxjPsu4A,1,1,1770590630636,1770590630636,1.0
DybSuH_fYU3_mz_-vV5Mnyi5zZfI-YWR-8IZdWHcjX0G8zUW7pIerpxOBLwYjb81e6R92LYNN6rUrg,O9RrgdqtNmhdJl-66E-7y7ejI2Ec89YLLAld1wo6NHmX0aCi2OzTveFg0Asj0KZvhOEjpSwOeksy6Q,1,0,1770530418227,1770530418227,0.0
DybSuH_fYU3_mz_-vV5Mnyi5zZfI-YWR-8IZdWHcjX0G8zUW7pIerpxOBLwYjb81e6R92LYNN6rUrg,apjurivxTw8Vz-MBxug57tUaFVQxFU2ycDMJQqq8WZ98M40ka6AYo0aCKNGb8JltRKnX4UGHFVbkzg,1,0,1770530418227,1770530418227,0.0
DybSuH_fYU3_mz_-vV5Mnyi5zZfI-YWR-8IZdWHcjX0G8zUW7pIerpxOBLwYjb81e6R92LYNN6rUrg,q2HWLHNc0qqib0cdKnCL8LjjSvuZM0dfktCLJ10V9RX32pQQXDpP79Bd6FhGzUWj1ptFr4xDmFlkmw,1,0,1770530418227,1770530418227,0.0
Dz2aI-DEF1UIdv4slsQooGC06eE0cAZmFCfLpeNvP61GBjAYLapCUHsP_VYJfKq6s92Q6FxMqnRszQ,GuKvoR0BL4iootxpkksEtNJ1fcd3EtHTBWL-_PpaoSLhYA9VATWbosEshFGccMJq7iD2lJJD3AFZew,1,0,1770536304672,1770536304672,0.0
Dz2aI-DEF1UIdv4slsQooGC06eE0cAZmFCfLpeNvP61GBjAYLapCUHsP_VYJfKq6s92Q6FxMqnRszQ,mwEPfOBzGD1bMEAmQi2FfWcdbuD7bXJL111lbCAygOofsoioDImv9qWH7ra8fNxWOJqJUK1-y6mhew,1,0,1770536304672,1770536304672,0.0
Dz2aI-DEF1UIdv4slsQooGC06eE0cAZmFCfLpeNvP61GBjAYLapCUHsP_VYJfKq6s92Q6FxMqnRszQ,qF9hg4qGQ7Do-VKEsaHNHVekKCuatzeuJLZTvS-S1PD-Zja2xYx8gMhf8BrUugW1hsOA4Ja2Ng2x-A,1,0,1770536304672,1770536304672,0.0
E0tr5P6SyrLvRj_BqASZO69BFRQjxxS9RtALI9ysrUExVejffl7bATXMv_lc6O9TeQFGHqK626pO9Q,bwCd7fZFiuBVX_2RxEjqX76H0pzyYh02A7h1WJ2Wkak2mTWiOrFS2Nr7fK9dzQnqNW69DdUPVV1fHA,1,0,1770611661501,1770611661501,0.0
E0tr5P6SyrLvRj_BqASZO69BFRQjxxS9RtALI9ysrUExVejffl7bATXMv_lc6O9TeQFGHqK626pO9Q,dETBNZk0TJI7MfEFJB7MzmDFrOGFryMUnZ1FJhttm_PUOk4yfFSeAeCTeyv5KFC7vdAlVIX3Tiut9A,1,0,1770611661501,1770611661501,0.0
E0tr5P6SyrLvRj_BqASZO69BFRQjxxS9RtALI9ysrUExVejffl7bATXMv_lc6O9TeQFGHqK626pO9Q,jtHdbnA9yj9ECMMQvNn8Q917OWW4FqO9IznzPzuCHKfkJ_dC3PrcNbZzqbmapjtjsFYiP4G3qVuMGQ,1,0,1770611661501,1770611661501,0.0
E0tr5P6SyrLvRj_BqASZO69BFRQjxxS9RtALI9ysrUExVejffl7bATXMv_lc6O9TeQFGHqK626pO9Q,zxdfZzENIDlz4SahNLVJDaTtMWoID7sWwa135Hh5NcAzcPkVwfNoBYW_m-c7IyLHtbhhQbhwzegOsg,1,0,1770611661501,1770611661501,0.0
E2E3_03I1POAvgydHB_gFLjrBLyYdNBwyCuOocN12wQtNWnwYPRYMyH8VC_L2SBRGODLlMXT8uWLwA,GyzPDewHRmmpw21l_X-WZVwyrP6Bhe7ZOS9kv5hzrpbRLeom-3d2oWmAW3YwohkybFwDf3sGMWWKnA,1,0,1770603553388,1770603553388,0.0
E2E3_03I1POAvgydHB_gFLjrBLyYdNBwyCuOocN12wQtNWnwYPRYMyH8VC_L2SBRGODLlMXT8uWLwA,tCX51r4tUQhMA2jNEZYRYco6wwKDKdDtcHL3ss7aY8jfVdUPvjn5s-uu3zOxOQqzt4_u4Gbg4vGqOQ,1,0,1770603553388,1770603553388,0.0
E4SwaetGdXrFkWP-rOaXNaVdQ3StcPGWcVmOvFbE4xjwUmFjGdV5s91GJpDPSzkS_3efiVfuCMo02w,FtNKIhyK0qdcYnlcDjXmvSGGQ_o8foOIPNjdkn2dq1v9kBMLq-9_74voOMFXyylfHghPKkUhDqE0ew,1,1,1770614304277,1770614304277,1.0
E4SwaetGdXrFkWP-rOaXNaVdQ3StcPGWcVmOvFbE4xjwUmFjGdV5s91GJpDPSzkS_3efiVfuCMo02w,KKLHhPXKx6p6cKWBQ3U947uWG_tH-3FS-A4bgNJ-jSeyWrcGMpdz4DbhR4S1F3uX4qIQLHwDte6Q-g,1,1,1770614304277,1770614304277,1.0
E4SwaetGdXrFkWP-rOaXNaVdQ3StcPGWcVmOvFbE4xjwUmFjGdV5s91GJpDPSzkS_3efiVfuCMo02w,WzcxU3kKCe_SDmL1KEElrOn6pJumX6jrElxnBXen9kYC5myvT81jyw3FVFL6dLcsoVANtkbnPki7Mw,1,1,1770614304277,1770614304277,1.0
E4SwaetGdXrFkWP-rOaXNaVdQ3StcPGWcVmOvFbE4xjwUmFjGdV5s91GJpDPSzkS_3efiVfuCMo02w,vZHa6e78jmVXBQZBlFvLH5ycILBCbSucDdcQo4DHu1nvxS6USabc4hRAhgUhhpoKoSJLF2OXlP2LPg,1,1,1770614304277,1770614304277,1.0
E6VAHM7Ky5jUJYyiU_RHozjcemSLNBRJLa95ultvnzR4qy6tuQr1ESGjgwXjbWb7g8UJfIDsKjL1Jw,RrAV24VU1V2YjFAnesgQRYZWvThVDKByu9MrfT8mJS3RcqvdvvFVGkI7nWr5cdR4pa8ZWeT_kt5QrQ,1,0,1770596529104,1770596529104,0.0
E6VAHM7Ky5jUJYyiU_RHozjcemSLNBRJLa95ultvnzR4qy6tuQr1ESGjgwXjbWb7g8UJfIDsKjL1Jw,glgV0ZufTlgdkiG_SMi6ATa5ymewmgS3Ky8anm8k5GMITDMiuLgf99uro5gZH7mfvdBOmchK7vGq3Q,1,0,1770596529104,1770596529104,0.0
E6VAHM7Ky5jUJYyiU_RHozjcemSLNBRJLa95ultvnzR4qy6tuQr1ESGjgwXjbWb7g8UJfIDsKjL1Jw,wRSvnXn0b7D8KlCplfsO7S4G7Ma6t02Bm5SWQ6PPC1AjoXvVXn9n8XncgaHJ-D207HDPPFK4dRoLXw,1,0,1770596529104,1770596529104,0.0
E6vrJ4tQUobVAVOTy_0nVL4ME6FKNt5fJP2qug7gglk_O5iNtAwnlWHHH5niiuqjFNjhaMq8hRNoOA,FfllzV9IIH4bobjClQtyYr7GRygx40AksbwJx8LYWom8XPQAA2bM9dqgVR7Mhc7znqoxJqLZ_1xONw,1,0,1770521059350,1770521059350,0.0
E6vrJ4tQUobVAVOTy_0nVL4ME6FKNt5fJP2qug7gglk_O5iNtAwnlWHHH5niiuqjFNjhaMq8hRNoOA,rWYmiANSexmA6gRotbbvmfpwS0kyolCw0feXHnpDSOAtiTAt2UhIry5FHdzlCex_GOY2FSsuGTQcrw,1,0,1770521059350,1770521059350,0.0
