puuid,games,wins,winrate
PCuPV3FGZrGFM0utkOlUaQU_kOWvQSpiwTUnbLCdbJmAOYXMv5QFstmAq5wwJE3cgbDGznj_NSc-UQ,1,1,1.0
PDKsRpLZ2vF_tY0NxFANR4q57f4e0m5HRyma3spBY8c38Tsy02nNn6r2XBcNUUZ3607kH3lb_Rj3cA,1,1,1.0
PDjvCTULfY96p_c7wo8Ssdrn0-EiCqRpjCXiWm9-Zb7u5iDoKG4B1fg_-MX8bncpcsxqOQJeXfZBTw,1,0,0.0
PE2QN7bP-EdXg7CpguZzNxniDQEOUKS1kBX1YpY72AmR3YiC7S9t_Po5AezTMVDGsNMSo453Isx6NQ,1,1,1.0
PEItq7xZeTLbcHnXpqFIDiSdUAQObu7YmVH8ZqXgcpf4gdYPkgj-AImt9-Np9ikmzZ3mNUt3LRht-Q,1,1,1.0
PEoKgsCrhszgj5zhBMS8MJQutSD3uehunqxRVjwIf1nrhYzpS9lSzhmbiT8fGGPXrzguO84_juX0Og,1,0,0.0
PFQNX9Can6TH9dMA9tfK_KSRepUo_RzOhQ2GhUZ90QKNkWNjyqiD0FXxYJCnCivOnXOJaG9MaK2XNw,2,1,0.5
PFetkRDq8u5cMxadapmBmfdpH4t9aHENrZYOy9EjnbzWN_uwaNArKDOBKYgQrhYpXihAng4Cuel1SQ,1,0,0.0
PFgaRhL0ObfbSi4_2vEuI9buOWwLwSmIxVAY0z7vuBnF8v_jHrDX8RI1-I9Bjn2Kw1VrPeTjraGJng,1,0,0.0
PFtznldosa1wZ8TJFhc9-abebEg4K_pEEC_UeirFXeWHRc9lXdnzvrgGl2agEUZymZD66VL1708h9A,2,2,1.0
PFvYiECyjd67322F-0jz-n9pljrQIUNHf-T3R0_UI6xtCMqTr1oSwXy2YgsFke_plc02WCNUVWqn-Q,1,0,0.0
PG0ypaLDwZ-bF46KKHNCVOdKLPLGnGLZy3JBvAwchSQ1dN7OWnLiAJ8pTYdOxLMQlIz5KwXclU1EDg,2,0,0.0
PG3M_4z_T90hFfnzo8r9XSENffL24OO6fJRTem4zzu5gmwgfX-3cqOdaPGQSgd9r20zw87XybYDs2g,1,0,0.0
PGI1zXNI7MHDthA4QzmAkS0jtWpwk13SHIEKdPlLrx-zvmx2Bx9xx_jK_KzC-rO30KZn8DkQNa3n6A,1,0,0.0
PGSByTrDyg9QGGXrmkD0ZxE4zItVvRWupx0gRZKMJPoozXqSy_d5V2Mb_RgtRH6uvF57H-K0TzFZ-g,1,1,1.0
PHrL-Tv5q76pU4GnbZbCxNgv08BLh70bgsqWPzvIoArcmKMyd3oylZLrbpfChpDhMGx8OXSWUMyb_w,1,0,0.0
PI--Dhz9sxcJz-ePPD3_Yq2KKTHgNydGZPtHDitBZqSxmlWRsXNFc3428wBNnPuFlOzQyiGRp_ejqg,2,1,0.5
PIHtNGOnefmqYjA6_WLFliwFtH-DWMrGIWhDUYfoK_suYV3KWjsVbz2Y8_ELcQ-B_znbeF-adUMQyg,1,1,1.0
PIbE3LID11IjRztlkLVrpPD2fdtb5ipUgfOO8OtYI5FJGoQlxbIOvOuto7kkpYyRSBV63hTXg2AkFg,1,1,1.0
PJC8O7GiIY9lTgOLkqfztn4wFIKdvgr5Z-3CmHaiRGe4GNpidempGlKFyglhaMRiT9SgPTW073HgFg,2,1,0.5
PJEBR0Vg6rih0KuWUeKdCswLSBRkCykkpaCV74Z39uqE4OYjoxkMMPHrl2ek6xNnd-EZMZjaLxZ6xQ,1,0,0.0
PJj6YaVS-q36WA55GHz2tqXOb8rMspsCi6Qe2ygduhV24Hqc5Cy3EXpcNbXLlhUVNtXZZGEYIOUxjg,1,1,1.0
PJjWbI7e3-Iqi4TIba8vpqU5TcJEqxFM2Xc5W3sZQvctVoVAXoxWcUPUztr_s_seHwYM8fDJPixWzQ,2,1,0.5
PK-hTD1oIagS-d0lfyygtTzsmE_lgS35B4qDRwXp8ggLg-fTmCplovIOZSjGsmTDg4FWddfCy42BkA,1,1,1.0
PKBKHjOGFg05F9XfIjY8YkEoT71Q-VBUtGkTPzyjnAKcjdwp25PUZ__RKuTW15Xuul2aiSyhxiwVmQ,2,2,1.0
PKBTTS_jMYjz5NrliGD4tT6EsURzTX_TjQke-1Q1FFHM0qUXMOOTqwKjFBKPlyHWTqaH9GO3faEuOw,2,1,0.5
PKCCe2lDGScUzZXDdUb9w_Uk5tEnc-BrxSrPKDgGhwsUA_EHmjTYKAYfjss_LiDw2a9fYzPHcop2aQ,1,0,0.0
PKEntAABRFhgOc_xNx5Vr0WdxoKJcDwOxHpdm-KxwcT3Uz5UkP0nGw6dWTsfoDpzMNZAsOQ-nM0ytw,2,1,0.5
PLCIgkyv5cHzXS9OPVj0y-jKnwPWngGgjiQjVuc6eLfmY_CkfQ_tLCst3RD2IefCgIyd6m_tLh_51w,1,1,1.0
PMNSLj5MwDiiSdIfhCKE6dYslOonL38wQxGbRGrW_zMih59nac5VhS_Ilu3oAvmfVf5SbIEmmXVo8Q,1,0,0.0
PMNkrEecOWYdy-Bl6AESeqjs6r1T8nDy8m6loZY3Ii11E44kus4vMtWElTm7F9cnaGdkfkcq_eM_4A,1,1,1.0
PMSr8RZ1dVJXbBjLlPKItO9vyf6vnoMq9UlMcEAvVdCDlJUx-lDSTqq2T4Gvd0M3n-0JuNsbI_Lg1w,1,0,0.0
PN74P3QbVuY6Ajih1FOW8Nk4RMxI1K32Rkk8W2tmh4pOWD60vWpf_9B5zZAzJWlo3grnMiYMfgsUZw,1,1,1.0
POPExkb4TnlhWj0Ho6F-yOMJIY1Ge3cBBTEpxQ40QUvC2rjgALqo3jwcfulF4iZNMnrcHEM3d--_Jw,1,1,1.0
POXc8vXwuOtIP7H6VvluqUYHacX8e4asn2KP4ornyAn9IkijJVP2M3zMxvd7aW6X6Fit7ltFOdNnPQ,1,0,0.0
POuWV4yXwlDiEswdXRxkHFQj3FOPoiswxWpwTkfAhfY4658DKSZbDTNBV3bXUYkSzKzu5YfnF2G0pw,1,0,0.0
PPpqr5PAs2ml13VVX_3B1x1MzzjarMiilmC4Rh7mU4DbA-TMm8arZDy2U3ojOwYncxpbaneqCXMEPQ,1,1,1.0
PQiWPrLnNBZFzRfwGehGM_7oFVgjUU7qkwCy9V2H4GoEmZkarjHPZufUZfQLHDGm-Y4JOzIIcO9-sA,1,0,0.0
PRA_oxJ6rZ4mQ9SBMy0khE3qjKQC5Y55tjW29rqd_V4DgY8Up9O8jdKu9uObdQeFKIDtS4ttuOD78w,1,0,0.0
PRG6DoY-GbeA7Qq1amxcX2AHERhQAdQuks_XvH1o2EIHbApliMMdGmk1XqYjjTsQsNcgOLzkAMlANA,1,0,0.0
PRyfVQW8Wje704Bb1hj-aH-ubpLB9EMgAa8TdgFQBV_eHvw__soo8yr9JpruHbTeY9RtRBVqgoVtvQ,1,0,0.0
PTUdvDnMfBZ7W1xcQ6q9A0s_2aqK2XHqNF90AK8i_NwMQJTNOUMZGskmyqkG0caSmAjkyGmO6_yiug,1,0,0.0
PTk8kAG-F-6XetEnvYeko3aPBg2Myrfhair5R4NDukfQNrGYsjAEU6K3p-DJ53JCiZ-ksXSVhZ8YWg,1,1,1.0
PU7Rp7Xp0UeIGH-60C4fF7hIUMtfqSgsAOdegQnIhpZTaKTsrMwSw8LeQUjTSBqWH0Q7uPVK8-Tbzw,2,0,0.0
PUVAOGrMyiCJT99mybtOU48QZKgxa8943jzHgC7TDnlKdUK2pdcQ-wsFxNgp-1Hao3-bakhePIirZA,1,1,1.0
PV5ew4taIUupW1OBwm8WNv7mhjNkupot2PG2wAXJ5GhFtWEFNJwoZ0svcTMZGMfJLDpH8o-xoNZWFQ,1,1,1.0
PVYu-AwcJCMmY23FqhjKhRrkbnjZxy6lkjwGKQ5bwVtOhYtZ0JTOyEIJlHzvfyY6kEJcnRz0XpW4xw,2,2,1.0
PWJ9vitkbY5RHaoANmKobI265a87HEOIjnkY0IWNRSiwUvg1aFyHTVxIDT81GxtbMNwPGitS1Panhw,1,0,0.0
PWf2P1Seri0RUhbA0V-Fbs4jJTmvHnNdhUQEMOeHCP3X9cD2JukEMxy7YObYoLpZ41udZMbz02K3HQ,1,1,1.0
PXBj2IVnXVXBHT1t9646bAdbbeE_-OL91rEuGGibS68DJedKO0HbvYbL0iOUnDJ2-2GJ2tYzz2p31w,1,0,0.0
PZg-HuIPeGdTNiTTj_dzS7pQP0fcI_t0Okh0TQbKbN6M9T26YXNqt5qtu_HxCTKoxuveMAZxzigkWQ,1,0,0.0
PZuCAsX3TlVPAweBhQ2TRFVGLl8hdF4jFhZPRCwcanCY-b9bhtoQvUgNozk04CsM9PKf6VQy3t_oZQ,3,1,0.3333333333333333
P_pOmqZKD4RbgEpmXlQufXHFE8PoOtYiBbr8GA2lqASGvoF9YPxOOSwVBVFyUjbzo8O3va0hROQNaw,1,1,1.0
P_zJ6DE7eYtYIqNcua0kNyhhHRTLW6Jnd_FQeA1TiyJgchytXvOrUFPwqoDwQpMYJQyWfEFL_yH4tw,2,0,0.0
Pa0oSMcqHx9fOtgGBfrdZWXSnlbLw3iRm-nddAR9WSzaNFRQFY04LYeDSbdvTXYHF1azX2UDYShufA,1,1,1.0
PaM3pKKm7AzPSyBZev0ffr1b4Ey_OvUv9rMlFfISPGHz5s5N0CjX6xxAPh3FiE_f1SiAHcYdqZ9RuQ,1,0,0.0
PaZZFBP_iwwO7xwthFp0aAolnyAOFKsWh6iEviJv7Pfyu8Hu9cYiGpi7yuPeHD6NHgV1kwhASVfeXg,1,0,0.0
PadHhQnQB6x-I0w6U-slCK-bcnXLLt3Y6ZxPIbeM1Hf6_EuVs6Uf1H-W1TFBDIyp6ggusoTZU-DJpw,1,0,0.0
PahUZHojE8pnIByMPTooaTHAWEjkk_brWpZAV9RbANGZ_ejtexf3Ijjwb0vfBgSDxBpSQ6G_oqPviA,1,0,0.0
PatoZtUeSt23iAmvUqAVD2LreMyJi3bleMYGHh5dERRAsnmwaMc5fe9ICJec-XtVIXg7dfW6TryGmA,1,0,0.0
Pb5lUs0Z0s8VhzjFXYP60x43zTBzk4o9UiqyjvZgH5EVZrG5Pf7oU7QOCnh666hBoiRZwF4uuxJzfg,2,1,0.5
PbrgsOxs4B_8KFGiCxaY_b6-AG2_bKbhERlF2N5WBrizIhX0TAmoapY5ndrtYhLmNTvYX3zEMaGf1w,3,1,0.3333333333333333
PcNFYHsvUG49Vucjr4w5ucArL9WRVJ9Rwb6T7Zvs-4ItjdkPVSJ-4QUC4l04k7Hr_xy0b2FE1bPDuQ,1,0,0.0
Pd2vh6LC8m8zfDfay_v8GJU4YS53evNK8svIGIaRewMXUEV2rkWqDE8aylkHWSamptebZyalEQ71fg,1,0,0.0
Pd49QrzN-GlWNPOjV7woF9xzTy2x_cttGzDL6fw_Y0205uQ2AGkmEqeIz1tolCPE-0EjWlcghdgHkA,1,0,0.0
Pdg8fXRic3whHrtpUFsnFjXsWv9xwcT6zgaUqHycfvYGjzQysEMBxTpmUiGvFBfjJi1fiGlS66NLqw,1,0,0.0
PephEKa_cnNIQpk1cTvt4VmDBJ7otP3AtxlkLNmtEG_qeP85MJnK1jODss39E4EpYtQlgeCWSUjgSg,1,1,1.0
Pf9bvXfD_4yPVaL9z_HAZoz20Moau8ZcLjas8EEestodaXRENoFjzYon1-A8UyUb0BFg04nuzQZk5w,1,1,1.0
Pfi_OpCRePShEuqTvJ4Ae8cOL1qRau-6L5fw3t0cQSfeA7BxChcWKOBpQn1QcgvjY78lsCnd8X0_YQ,1,0,0.0
Pfiq9fENAjPm-oo9KgSG7l9dV4REyPWweAkB4N9sv1ltnSt9Qxaq5vuqzik2JUlixz3DQXHLYmn3zQ,1,0,0.0
PfrXdKbOyEr1ZoV4Pa6wYww7NdHUWtIxbycbxLKqRZ0C1FXXYLl_rgdTEbVyAGZ2vvWIl2AZaJMeHw,1,0,0.0
PfyCtfnOBw6jex3LzjlMHxe0cpXsJY1Np-J-SJy8t2XgeB2Q6Z-xoUkX-RUkMYtTSuK32gqoTL5mxA,1,0,0.0
Pg3etthqfohUtpdG1TlOWzFyU7nOSUoKVpdcpWyb8BWXXJHljDllBchsB9ylrjHZEvj6uxh0y7ORWg,14,7,0.5
Ph148NPXmm8MMulis3rUlF4RlzKdmTJA4buZSaFfQInLwK-YbhvubziFY81jIzzudFMGGIfU8cmnog,2,1,0.5
PiPrn-Erk6Y3W1RJqs0eofrBdg2l5K8PIKEVxjNMvKsREukTSWORciKL6__B5Cp9A_8BMo7dXAgmVw,1,1,1.0
Pia5_yYuf3itbuq6zPCQZz1cokI-3umozrLNZ7csxus1-KLwfLN6brdI_YcqXgki1ZisYeZGye5IIA,1,1,1.0
Pihnc9dRrB13c308xUlTl1etfkJvNQoY6LBU7raVKvL4QNoInThCaDhywOMRZwYQ9SNwSpvTW1OLxA,1,1,1.0
Pj-0dx_dIe96BZB_f-E1rCWh4J-BIpSk_dnpmYL7OMyb6NsZOPONcQ07KOITtuk2mxe9doaJf-RUPA,1,1,1.0
PjCc2O1vbeXt66ZKQRjd3t8FiAyllsYFb7XEG5utXMzrW87294IGD5hBcmmNF0hqiFTQZZs3K4yLEg,1,0,0.0
PjMIApDCPP2Mf-K2yUlA7V9JKDdducZBnRijM6vl-_E8uudRMw8iaO8GTJ9GX-jG8f06KFCh-8SeAQ,1,0,0.0
PjlYVXv-M8ioTGVuOQoxaqcmMnlZL0NySdIGW3bgmLBhLGn_QEHVS_mc94sd1psa7e3T_oYeBBb07A,1,1,1.0
Pk9XQrLZJxqKk3Dycutijsdpia7_J1wBnvm_jFQQ2i42LW0L8VRZmrheB61muYPGh1NC3h-Y2mLtSA,1,0,0.0
PlNZztq9PPkBMFd8Qh_dOKj8oUUXjMWE90cl56YHcp_plXu4iqKKY02Lb8bWaZcQku4bYV69VX3mbA,1,0,0.0
Pm-dUEgQCS2nWOFdgXFOVGzXiZnEv5Qz1iIdLIXvbfPT-OBNmbkmt2x8DzhlRUffOZC9URxLwqb7Ng,2,2,1.0
PmJUlj37SuJqyapHhkYmrBfHVE2GtGwD8hA4W7oZGkTmQBx8vqxoCYs4dpVU7ye_EOWLdUpettcYTA,2,0,0.0
PmWwYpNIyKuro48zmBJL0V1RzRIl61RqRJ7V7NJs_qSXdVfSOYWzAAEh5h8KfRCLY9Id1mlhkFBbxg,1,0,0.0
PnhNo1Oy5NV1TlColw4SbbEE4w-f9v25eCHD9DlaOkfb7Sd4wlNezkV0xDnbR2JlsxNlufrotSMlVA,1,1,1.0
Pnx5tI3q9QxeOtozY2iiNVfDjK181dPG9oP9UsUzr-uY_CrUF0tc8xfBHar8V4QxN9i8G4G3EnaQqw,1,0,0.0
Po1zFPzrT2c3iojsZZFHln5v2J3z-7kwWyCZ_hdGuXGO8gZ4avREccp5oZ9Ligu_1oOqtJ6EuOojUw,1,1,1.0
PoWXSsJXV5Y5B94pbUwd6hRtP9H7qd6vtda0hGOLFTIJfIrgOiZ-CKl1mX2BRsyGs44fYhiZktHXmw,1,1,1.0
Pox6i417-ALqfgnmdIDGLqDRXmRPsr7IOnM60bI88cLDiVEWGfzaJqBNeiy39TKse8qsd66Lsy6BoQ,1,0,0.0
PpLWnAjX1SSpFjji0TDetW0v5pKefj-03ix6zcSCWtM33ZvHPTXHrrB3Nf6FNt69_CihkKSFj6gMhA,1,1,1.0
PpSkRgyUcU0HGyG-13kkJKGFk_wqMfm-bmfXOza4CyglG9mxZlNIWyoa_fHuWw5tpCQ8uXF5Uu_8Fg,1,0,0.0
PqOaZhSOBpRBmKr7Jlcleapz7n2w65slaCPPGntsYTuMpERBRJ-dsCriPJ5zRztlkOFrQJSJ1wAMsg,1,0,0.0
Pqo77wtnlgrWCHhmlVq04ZKAsSY-zOhY9vqpcm5vkzpl6GAC4MBOX3BjIgHl46iqRi1IsKXDnA_Lfg,14,8,0.5714285714285714
Pr2huzu6_evSTiV1JpSkyxoSOk8auL__WtuaCn-l8FwEZbbpzkF5lM_1v2pavT0yaV0bGtD8tRoa4A,1,0,0.0
PrwZ_eKjP6Sspn9ibdyjQuFAHe24rKJqPMycoOWpRSFBkeWooWggN9v3gbssnR4gAnBJa-N_XPl8hQ,2,2,1.0
PsBCJ7jdGUoMD3X5g3g_wZ32QwoGcf3gcUkDKYQy7Z-JhiFzcuufZrR6YSmHhlxx09Y6kknXVSbtHw,1,1,1.0
PsN7IyYgLahtJGUlftqAwljVpbQMbv4t4W-0sRkXtMeEn7Mt8VCX5OR5tVCY366zPA0dWUkiTDEdKA,1,0,0.0
Pt1gLZzT8QGvbiWg4W8tC5BkM8GhPxagWzlHd2u9hywfGAkjnzTLGrtQI8Qh54L-So2-GUCXtyUnzA,1,1,1.0
PtMlZZgoIvikv-nIMdxKag7zLC-itBr6eoE4gQ5GqJZqLJbZPZvHbSHvZogOSPVVPKqcUQpOQgNUDw,1,1,1.0
PtU-5AnYSwLez4s3CTSqMwF1CHaH8YdzUbGoSgpNsl6MSn68pmstgGzVll1JYvr9f5NHdkxHqTzo5w,1,1,1.0
PuUYotJEJp1MaAjZwW005KOK13cKl71cVV8mzkbi43dwRcJmz68xBepyaeEiKCe2HY-YQvRXuGbnzw,1,1,1.0
PuWDNLXp6oakoiWg9JTdW5RUitwPPy9vq74FKMb3gq7kNn7nZmcv9J3WUhgCVV93OhBiYGNk64a1QA,1,1,1.0
Puer03GqRjag5Kkg5fC80n-cFmxgsvUrCusxoG-i9zcc4og7AwOvb9LiSU1km0MVMal2DKqGLFBK4g,2,1,0.5
Pv-ZaNmm-Ft0grhKo7XIFgxUvICR3GHrZINHRsGwPOtLPD92ax2LClZn_sL7ODUFFVwt4yl8sgbpZw,2,2,1.0
Pv9rq0gtWmSmwXZiI-E-vIlL3-rDRPEk9S5uO9WI7jVBg5DLmRSwMJ7ID3_4uTV8X8u2FRzsIjO6Qw,1,0,0.0
PvHEllaa7W1Jb94hMG7AmSZAhxnJ30a5MOmxcBXde6gAMPuznCZXdZ_T8ThpGQrCsnzX0OVIw_IRIw,1,1,1.0
PvXCPTC05T-4M1wyK864iukri2Urz3mCE2IyjiaA_iiyktQP2aMxLdaY6p0hML-4Pn9V3SLnm2aTbA,1,0,0.0
Pvx1i4CirTvcEALqUUvZCXUe_QWSsd9rxlybe3IGC27J45h0IPpGG3F0bzfDDnntMwsNh55gf2GzuA,2,1,0.5
PwBxrZ7BK96Q9-VmiBmvgz9H0-sDLxJ9MFgGXB0dx71SAl3-z3fmUgj8ugBMBNrH_6ouLBMJJOrs2A,2,2,1.0
PwQ45BLRveSim_YHZoXpd_3ID5MuZom_LNUy9S4rTGDVUq4eBffLvACbmrQ1g0tElim_pJ6G-ME24g,1,1,1.0
PxbZ_JhQZ8DHyYgKPlM_282hvGs5KkGZwv69DC6HgujVr-6sKLtU9kyZnm8DcPaKU09fekPxo3N5yQ,1,0,0.0
PxkVjX1aqC5AG4hPQZV2xHI9CnBdRuax6Hc5SyUiGNPiXZTOObS-WIe89Yw2ud-nTRnzGzm7jW1lug,1,1,1.0
Pxr41VHQbYyTIyCWv218OsS3NsggGDsmEMSp9GscAXkwHp5b2uDIJVN7tDv1KCzH8MFBq6X6c8h5LQ,1,1,1.0
PyIwpkcWNabvC9tTINHaZi9edScWjbHkB7H1gLuzLilTFlTrcRPkSeniyWX2j1rvKp_KN6QWgBdFlA,1,1,1.0
PycJwAHPO7YOhiWnp5BIAI-b03wS4lBKZRJIjflKeGr_i4JzeFkFsSgxBomL4jqC4okldp6v13oluw,1,0,0.0
PygBy-yDEmtOHYmjCUvjOtNN2rpJ0QIYIlviEagAGVAImBxNC5oAfRPsNeWn-_a30aqPSjGIndkiyg,1,1,1.0
Pzm1F1PK5P7IZfe5kUHlk8NDYDlt1WD9X_tj4WOEp9-6fJ1gCIgYSUbA4tudTVcP1UFdHquFyD_PRA,1,0,0.0
Pzx6WsYDHUYoeRQD5VdUHPl8WypcUtusHwbXufx0KYCQSxNZjI0H78866yL0zxogZKg_XCtwTBiqVQ,1,1,1.0
Q-3_prBPAarcNWeZEJV0lj2HSig7TVdaNQ_2mIS-Ik021vryBDRAUNAfJA8pvWUzgc8tBe-5DMTUbw,1,0,0.0
Q-IYhzYEBESn9T4_5_43fW3GW0k-0iK2YNUE_oIoa_buRSvbe5QfNRKryufNSP0nghwgx9Up3SHJ6A,1,0,0.0
Q-Sw_RHG4PJN7-JCqOdkPwMK_RIH8pcuuk9XuOZpeTAWQ45EgOkTgUtD6EfIhEGtV292K6WVvRry2g,1,1,1.0
Q-Yz14cUsK7GYR0bIKCxQnK-KBqXWwUTgQvjIvPlvGTaRupOGFXBAWo5Kutfo8OhjP5-KTfrcySppQ,1,0,0.0
Q04D_lLaRipCUBB68fcoAIy4bnn3msbZRNvyAmqrIjCSEmmTqd5DvxP_YMVJsQNzv5mt7b9LmX3_Uw,1,0,0.0
Q0_kn72LfNmHIXao801meRPEaqHS80KdVk528WZSHIiawa-7Uo7XahCc3Bo1tvjIz3mqr185T1jPHw,1,0,0.0
Q0kChUFdcp48ZwuvO8Am_8OoEd83e3G-jHpdFMDeQf1t54G-tBl6e22Rhz6XGNo1ZZQaAazZFPOclw,1,1,1.0
Q1RMxviWPszKhJ_xQR_2CFPXag-CppTY5Gh7X2KnVJrt8L0z76gvRQAeinKiy2RVBcVADmGpGRYI_g,2,1,0.5
Q1yZFNOhUYfnlXiTQLkO2kJKMkDO_bqNJSu5Dk5xrd4YXXtI2bRHdNyzfeh5yVgsmmdd_DWuo2kR0A,1,1,1.0
Q2B-jrP3uctGjcvMwGPQbGmV5tKQFy6yXTxscO_Wat8L66Qs0fQhu9MekYCppPmReXeQz-hAq2yhbg,3,0,0.0
Q2gOYXyOpE_rzHfIhE7gNUEiByN5GGqG1YMBnaSr-tXsuC6uULFNwXcWE5JZvLxmB26w0ufY3W6M_Q,1,1,1.0
Q2vKP-BQ-s0hs8uMSX-kIHfrVGwroJCPRyfwiW7NH6t7AO3IzCSt6xmDyE_rhXRxXj8QKVXzMncfmg,1,0,0.0
Q457sLWFev8BHMj9CN1XLtWjKFp_MXSfVZhDrqz0cHpsgy5vZsa3jjMdR6BMNmURyJkl3GgjO6JfgA,2,1,0.5
Q5P1qc9Z1a1FIjI0Ot_EpZtcHfEPRYg2P2eAnE81MXPqjqrrfiTyDXMic45aBn9wARFjfC55dz8JJA,1,1,1.0
Q5_8IsohOM8lHOPvXtStmFgZ8QAOEysWt4TZSbyqudDk0V0_wEIwvBjPt-VtWnvxA3Ye7hIy4V6qtw,1,1,1.0
Q5uWAP0GRKR2xDAmmaMZEEUkd7gAiC0Lzg1baQtuYWU1o399dPWwFg2PS0evRd-X-fbCspTEC_8wtg,1,0,0.0
Q7wGLZ28yue4qvnXlX9vh_UZmLeDIfBBYjP8JxeoLHdYn7P3xS-AxxKrmInf4cb1pjyOe52R1WxJzg,1,1,1.0
Q8jbzzhFR07UHtVEaIx4skQ30qd5ThU8Wiv6A0NpXW-nImZr5TmKRaMvzCRxserAjLQ_UOm2lwt04g,2,0,0.0
Q91UWNoTz-HDQ1VWBurxiWnaLuIyGi5uf5oEb7N5cHemALWWkWPmEonhUKv6sN8vAzsDOGV_WCSHYg,1,1,1.0
Q9HGluXrcKYk4YOgFxpqrYYNNUXcp-U6rbX5GLw5k8q81fhsX5lQOtYhCC6QHmmpiwGXdYC3ng1nKQ,2,1,0.5
Q9Zy6e6nDNkOfmIXZfM96EcxKlDwd5GwOErN_GUEnehT2ZcGVpYeOSKf-fAO9loMXGFByl-K7l60SQ,2,1,0.5
Q9wAx2HJIa2bEVdjxsS1i8I9VbzXqcIY8aUknN3h-VyrSZmNxXFms4rH4jsJJJR_B-3sgYTPuevDxg,5,3,0.6
QA-NpLUpdW-N4S1nsMlsIYERfPnAw5Rg6Mr4dIzLcyuQ5QcSlqJwRnVKQLukBdOG0e1fydz3BAmA9g,1,1,1.0
QANrYDoThEfwzet0RJt3sYfV6eR2_6MwwIZlKRgqplUJhbuxCvR3Vmbj_YTZ3aeDKJlypv8yTNRw_Q,1,0,0.0
QB4SkPn0z9DjOf1agR06Q9lVxwa4yrrT1O2NjiLkrDDS3Oz9hhjXsBQT9sMNTUqbKamOVGeG873oig,1,1,1.0
QB5xLG0B8UIDQw5TEm7ZDtVqkfQn0D3tML8DBWy6YkwZkCoBRtFG_CUhrETyj6exseewKm9OiDzQ1g,1,0,0.0
QBg_DDq_QsR2roV3gHl7iogcvygjWA6e_Ly-mLsyiT9fMfymXClKNxrTRoBkfErtytQKxdT_9GHYlQ,1,0,0.0
QBkHGOeXjIZlXwkGIlRenTVZ6sSWn8sprqVruDkUk--btD6jDGxf-it64mhA7sDEyNEAFL_CezQetA,1,1,1.0
QC472YPFa_mhA2TWQ_YBSd_X3P9TTR36mcaXOptNAC1CLPt3b6x1_bQkTZNvlszVsbYK7_Iwr2mkSg,1,0,0.0
QCECbGgFbL1bhpM58C88M0cXY-jC4C5CsJG3oFDd7DvC8ZLEZgIAToW3mWYr8YsmELX4OGpP_Lk7lQ,2,2,1.0
QDMhH6sE08ZHo4UOaaZrbxJlqOhEH7hV5c9_nvjZMGU6dEWe0X0Ikl1l2640E6K8kc4CaeJ1cHG06Q,1,1,1.0
QDRh3Tpd0t8iOGwv9BA0asknJWPipzTgIdRxI3Uj9NCjXpF3G8L_ynld0fYz28Snk774X0O61UUYAg,1,1,1.0
QDf4uxLtc7VUVLbCFk5tT-6oqd8PTGGCSpjJUz_T-zvbyC-8IKVKXrSCXSR-pkps606bYydgsn_ObQ,1,0,0.0
QEDB3H_OMU7q0fTWJ_ZadSbbnTlLSDa93vxb32sC7v9XkICDLCfnR976DeMSGeiSHoX2TyU0e32h2Q,1,1,1.0
QENwcoKdOHB6mxX85a6_8ErtcIEcggt0j7rmlMu9p2syzZW728DEvtK09CeUT_mf2KLTkwHFMC_E_Q,1,1,1.0
QEsc-7sH3AsfqOr_-0HJueB-ARUCZ9_jMGIEandK6C_7STnai9t1ytL1vJdSlreTSBVKx5uTZQqbkw,1,1,1.0
QF5KGU5RRMRTiG0AT95N2nbfyGj-P0JssbbKetOejgcQ3qt_HzYSWLizhBTkfZasaB6odGUCoHvP-Q,2,1,0.5
QF6Pg8aXQaCQVA3VfPCZR_y3dJLWvVEWB668udmAqfvH5-GrbTCVuXZy4y8HGwtg93vNvD8QmTMWJw,1,0,0.0
QF6q08YVPTKRVPhfMMGijOx8BoHnMiL7UP5AKhTvX6G8xMI3THjsyLott9vmxGdxkWtSyGBwVblD9w,1,0,0.0
QFMIGz2ITXdnE5LugljjIwpFzIbybtt_S0RUDDl1ieaiVkv-kTA97g3oVQ1xJuKoAbPo6r-CDuM6ow,1,1,1.0
QFbvDJESMX8uECxLuyXVOaAOeUiIZIWu2cC_PUxkx0m4Kr1U7xQvEXjBDudxhySWzJC0-LBHnWtD-g,1,0,0.0
QGp7SGWVGTNV4g0lh-sZfdQTzuwJiQTJ6bL7SPaoZvNErPtPyFnse0zFABUp8uCTAIqFIxuJp-LCuw,1,0,0.0
QGt8wWgg9CghPr7AlnaoojVrRYL36vM8YUyOFp4Q-SGOaxD0CTmM8ekwsol7pjO3wl_934nzAD4wkg,1,1,1.0
QHEzMAQH1VN4JDAP8mA0F-rTAlue9BwhMSwdlP3HwVnMQVWKHoaNNUpBHZK9r53BDF1EKGRcB-rSNQ,1,0,0.0
QHWklu3IxYOpy8Td2yoGvH7A7HHtrxJ1OPGlB-Gwfh4bmaAjZ505RQV87e07EMK_mkTACeYp9TReTw,1,1,1.0
QHlYRvVYDZRzZm2AA4TrRLzrpMo-9P3MxeH1zRIxWTTxXwMo2_L8qzR_BYArhAR_4Xqmrx92VWI_rg,1,0,0.0
